AgentID,DeferralRate,IsParticipating,EmploymentStatus,Year
DUMMY_NH_575211_001204,0.06,True,Active Continuous,2028
4775,0.1,True,Active Continuous,2028
DUMMY_EX_671790_009479,0.06,True,Active Continuous,2028
3937,0.00,False,Active Continuous,2028
3845,0.06,True,Active Continuous,2028
724,0.06,True,Active Continuous,2028
941,0.03,True,Active Continuous,2028
DUMMY_EX_493105_007714,0.03,True,Active Continuous,2028
DUMMY_NH_163648_000606,0.00,False,Active Continuous,2028
DUMMY_NH_767309_000476,0.1,True,Active Continuous,2028
DUMMY_EX_326641_007633,0.01,True,Active Continuous,2028
DUMMY_EX_870118_004718,0.02,True,Active Continuous,2028
DUMMY_EX_360464_003397,0.03,True,Active Continuous,2028
DUMMY_EX_854084_002601,0.06,True,Active Continuous,2028
DUMMY_EX_289980_003059,0.06,True,Active Continuous,2028
DUMMY_EX_983495_005871,0.03,True,Active Continuous,2028
DUMMY_EX_932547_007088,0.03,True,Active Continuous,2028
DUMMY_NH_275050_001440,0.03,True,Active Continuous,2028
4060,0.06,True,Active Continuous,2028
DUMMY_EX_130839_001974,0.05,True,Active Continuous,2028
DUMMY_EX_141936_002908,0.07,True,Active Continuous,2028
DUMMY_EX_332681_005203,0.05,True,Active Continuous,2028
3022,0.0600,True,Active Continuous,2028
DUMMY_EX_135713_009985,0.03,True,Active Continuous,2028
4269,0.00,False,Active Continuous,2028
2264,0.06,True,Active Continuous,2028
DUMMY_EX_434738_008800,0.03,True,Active Continuous,2028
207,0.06,True,Active Continuous,2028
4931,0.06,True,Active Continuous,2028
DUMMY_NH_567039_000135,0.1,True,Active Continuous,2028
DUMMY_EX_910629_005599,0.1,True,Active Continuous,2028
560,0.06,True,Active Continuous,2028
4282,0.0600,True,Active Continuous,2028
DUMMY_EX_417304_005927,0.03,True,Active Continuous,2028
DUMMY_EX_946292_004015,0.02,True,Active Continuous,2028
DUMMY_EX_678709_009677,0.03,True,Active Continuous,2028
DUMMY_EX_981143_009584,0.03,True,Active Continuous,2028
DUMMY_EX_221588_008414,0.01,True,Active Continuous,2028
555,0.1,True,Active Continuous,2028
4283,0.06,True,Active Continuous,2028
DUMMY_EX_822884_006135,0.03,True,Active Continuous,2028
DUMMY_EX_995259_009611,0.03,True,Active Continuous,2028
3931,0.06,True,Active Continuous,2028
DUMMY_EX_226086_007939,0.04,True,Active Continuous,2028
DUMMY_EX_908315_004523,0.05,True,Active Continuous,2028
4751,0.06,True,Active Continuous,2028
DUMMY_EX_321529_007675,0.03,True,Active Continuous,2028
DUMMY_EX_565341_009006,0.04,True,Active Continuous,2028
DUMMY_EX_766033_009987,0.05,True,Active Continuous,2028
DUMMY_EX_579673_001716,0.05,True,Active Continuous,2028
DUMMY_EX_535959_003591,0.05,True,Active Continuous,2028
DUMMY_EX_381047_007627,0.06,True,Active Continuous,2028
DUMMY_EX_587285_008396,0.00,False,Active Continuous,2028
4758,0.06,True,Active Continuous,2028
677,0.06,True,Active Continuous,2028
DUMMY_EX_911341_004135,0.03,True,Active Continuous,2028
DUMMY_EX_754587_004616,0.1,True,Active Continuous,2028
DUMMY_EX_362798_006620,0.05,True,Active Continuous,2028
4805,0.06,True,Active Continuous,2028
DUMMY_EX_141135_006872,0.06,True,Active Continuous,2028
DUMMY_EX_651528_006832,0.03,True,Active Continuous,2028
DUMMY_EX_137483_005850,0.1,True,Active Continuous,2028
365,0.06,True,Active Continuous,2028
DUMMY_EX_183296_002323,0.06,True,Active Continuous,2028
DUMMY_EX_165067_004343,0.1,True,Active Continuous,2028
4200,0.06,True,Active Continuous,2028
DUMMY_EX_121986_005167,0.0600,True,Active Continuous,2028
2539,0.06,True,Active Continuous,2028
1759,0.06,True,Active Continuous,2028
802,0.1,True,Active Continuous,2028
4373,0.06,True,Active Continuous,2028
DUMMY_EX_384449_009230,0.03,True,Active Continuous,2028
1947,0.1,True,Active Continuous,2028
DUMMY_EX_155898_001873,0.03,True,Active Continuous,2028
2099,0.0600,True,Active Continuous,2028
DUMMY_EX_350157_005390,0.03,True,Active Continuous,2028
607,0.06,True,Active Continuous,2028
DUMMY_EX_157149_005394,0.03,True,Active Continuous,2028
DUMMY_EX_239132_005988,0.03,True,Active Continuous,2028
DUMMY_EX_523815_009707,0.03,True,Active Continuous,2028
DUMMY_EX_144429_008023,0.06,True,Active Continuous,2028
DUMMY_EX_452697_007347,0.03,True,Active Continuous,2028
4162,0.06,True,Active Continuous,2028
DUMMY_EX_905107_008868,0.03,True,Active Continuous,2028
4825,0.1,True,Active Continuous,2028
DUMMY_EX_213516_007265,0.03,True,Active Continuous,2028
DUMMY_EX_973129_003791,0.04,True,Active Continuous,2028
DUMMY_EX_132770_002607,0.06,True,Active Continuous,2028
DUMMY_EX_386643_005960,0.04,True,Active Continuous,2028
DUMMY_EX_819636_005731,0.1,True,Active Continuous,2028
DUMMY_EX_135719_008811,0.06,True,Active Continuous,2028
DUMMY_EX_469954_008327,0.03,True,Active Continuous,2028
2587,0.06,True,Active Continuous,2028
DUMMY_EX_355031_003053,0.05,True,Active Continuous,2028
DUMMY_EX_670522_004063,0.02,True,Active Continuous,2028
880,0.0600,True,Active Continuous,2028
DUMMY_EX_181463_003961,0.03,True,Active Continuous,2028
DUMMY_EX_630033_004920,0.03,True,Active Continuous,2028
5088,0.0600,True,Active Continuous,2028
1091,0.06,True,Active Continuous,2028
2319,0.06,True,Active Continuous,2028
DUMMY_EX_572763_005993,0.1,True,Active Continuous,2028
DUMMY_EX_447480_003703,0.05,True,Active Continuous,2028
DUMMY_EX_402353_003889,0.06,True,Active Continuous,2028
DUMMY_EX_814700_009461,0.03,True,Active Continuous,2028
DUMMY_EX_450893_006869,0.0600,True,Active Continuous,2028
DUMMY_EX_898149_006323,0.02,True,Active Continuous,2028
2773,0.06,True,Active Continuous,2028
2471,0.1,True,Active Continuous,2028
DUMMY_EX_652606_008662,0.1,True,Active Continuous,2028
DUMMY_EX_410343_004784,0.06,True,Active Continuous,2028
DUMMY_NH_707611_000593,0.03,True,Active Continuous,2028
4483,0.00,False,Active Continuous,2028
DUMMY_EX_590415_005253,0.0600,True,Active Continuous,2028
DUMMY_NH_272829_000282,0.03,True,Active Continuous,2028
DUMMY_EX_169138_009607,0.04,True,Active Continuous,2028
1969,0.1,True,Active Continuous,2028
DUMMY_EX_941864_009290,0.08,True,Active Continuous,2028
1197,0.1,True,Active Continuous,2028
DUMMY_EX_472077_004349,0.1,True,Active Continuous,2028
4242,0.06,True,Active Continuous,2028
DUMMY_EX_298618_009760,0.1,True,Active Continuous,2028
DUMMY_NH_303762_001130,0.04,True,Active Continuous,2028
DUMMY_EX_673302_001829,0.1,True,Active Continuous,2028
DUMMY_EX_601722_007463,0.06,True,Active Continuous,2028
DUMMY_EX_150590_004495,0.03,True,Active Continuous,2028
DUMMY_NH_440467_000409,0.03,True,Active Continuous,2028
DUMMY_EX_883356_009498,0.03,True,Active Continuous,2028
DUMMY_EX_190404_005370,0.04,True,Active Continuous,2028
2196,0.1,True,Active Continuous,2028
DUMMY_EX_836276_004265,0.05,True,Active Continuous,2028
3039,0.03,True,Active Continuous,2028
DUMMY_EX_365316_009090,0.04,True,Active Continuous,2028
DUMMY_EX_627024_006848,0.1,True,Active Continuous,2028
2253,0.06,True,Active Continuous,2028
DUMMY_EX_565017_003596,0.05,True,Active Continuous,2028
DUMMY_EX_367806_004714,0.03,True,Active Continuous,2028
DUMMY_EX_490640_002101,0.08,True,Active Continuous,2028
DUMMY_EX_416015_008553,0.1,True,Active Continuous,2028
893,0.1,True,Active Continuous,2028
3971,0.06,True,Active Continuous,2028
DUMMY_EX_395987_003851,0.02,True,Active Continuous,2028
DUMMY_EX_488702_009513,0.1,True,Active Continuous,2028
4110,0.06,True,Active Continuous,2028
4749,0.06,True,Active Continuous,2028
DUMMY_EX_285200_003094,0.03,True,Active Continuous,2028
2972,0.06,True,Active Continuous,2028
DUMMY_NH_546060_000384,0.1,True,Active Continuous,2028
661,0.06,True,Active Continuous,2028
DUMMY_EX_276870_006040,0.06,True,Active Continuous,2028
DUMMY_EX_482009_005847,0.06,True,Active Continuous,2028
DUMMY_EX_230009_008815,0.02,True,Active Continuous,2028
DUMMY_EX_897025_004860,0.03,True,Active Continuous,2028
DUMMY_NH_998567_000031,0.06,True,Active Continuous,2028
DUMMY_EX_799338_004238,0.04,True,Active Continuous,2028
4127,0.1,True,Active Continuous,2028
DUMMY_EX_631990_003740,0.04,True,Active Continuous,2028
664,0.06,True,Active Continuous,2028
DUMMY_EX_176920_008226,0.04,True,Active Continuous,2028
DUMMY_EX_474127_006986,0.01,True,Active Continuous,2028
6,0.1,True,Active Continuous,2028
4408,0.06,True,Active Continuous,2028
156,0.06,True,Active Continuous,2028
DUMMY_EX_429685_007278,0.03,True,Active Continuous,2028
DUMMY_NH_691148_001403,0.05,True,Active Continuous,2028
DUMMY_EX_106776_007749,0.08,True,Active Continuous,2028
611,0.06,True,Active Continuous,2028
DUMMY_EX_369376_003950,0.04,True,Active Continuous,2028
2468,0.06,True,Active Continuous,2028
3560,0.06,True,Active Continuous,2028
DUMMY_EX_833872_009391,0.03,True,Active Continuous,2028
DUMMY_EX_415436_007622,0.06,True,Active Continuous,2028
DUMMY_EX_516302_002391,0.06,True,Active Continuous,2028
DUMMY_EX_132836_007375,0.03,True,Active Continuous,2028
DUMMY_EX_605335_008780,0.02,True,Active Continuous,2028
3192,0.06,True,Active Continuous,2028
406,0.06,True,Active Continuous,2028
DUMMY_EX_158978_002375,0.04,True,Active Continuous,2028
DUMMY_EX_319487_005609,0.1,True,Active Continuous,2028
1013,0.06,True,Active Continuous,2028
DUMMY_EX_994155_008488,0.03,True,Active Continuous,2028
DUMMY_EX_882636_003828,0.03,True,Active Continuous,2028
4043,0.06,True,Active Continuous,2028
DUMMY_EX_858054_006485,0.05,True,Active Continuous,2028
DUMMY_EX_890927_002669,0.03,True,Active Continuous,2028
DUMMY_EX_535396_007029,0.06,True,Active Continuous,2028
DUMMY_EX_400332_003817,0.04,True,Active Continuous,2028
2549,0.06,True,Active Continuous,2028
1875,0.03,True,Active Continuous,2028
DUMMY_EX_966287_008730,0.03,True,Active Continuous,2028
DUMMY_EX_725100_006705,0.01,True,Active Continuous,2028
DUMMY_EX_537027_009190,0.03,True,Active Continuous,2028
DUMMY_EX_428377_003509,0.03,True,Active Continuous,2028
1951,0.06,True,Active Continuous,2028
DUMMY_EX_485850_007849,0.01,True,Active Continuous,2028
715,0.06,True,Active Continuous,2028
2950,0.06,True,Active Continuous,2028
DUMMY_NH_333746_001195,0.01,True,Active Continuous,2028
DUMMY_EX_210554_009565,0.06,True,Active Continuous,2028
DUMMY_EX_298458_005010,0.04,True,Active Continuous,2028
DUMMY_EX_519339_004282,0.03,True,Active Continuous,2028
223,0.1,True,Active Continuous,2028
DUMMY_EX_604340_006696,0.06,True,Active Continuous,2028
DUMMY_EX_580914_009982,0.1,True,Active Continuous,2028
DUMMY_EX_112297_003887,0.03,True,Active Continuous,2028
DUMMY_EX_326732_008869,0.03,True,Active Continuous,2028
DUMMY_EX_829384_007870,0.00,False,Active Continuous,2028
DUMMY_EX_630910_006935,0.02,True,Active Continuous,2028
DUMMY_EX_726757_004722,0.04,True,Active Continuous,2028
4061,0.06,True,Active Continuous,2028
499,0.06,True,Active Continuous,2028
3526,0.00,False,Active Continuous,2028
3794,0.06,True,Active Continuous,2028
547,0.06,True,Active Continuous,2028
DUMMY_EX_725271_005266,0.03,True,Active Continuous,2028
1827,0.06,True,Active Continuous,2028
2285,0.06,True,Active Continuous,2028
3138,0.06,True,Active Continuous,2028
DUMMY_EX_622285_008795,0.07,True,Active Continuous,2028
DUMMY_EX_487749_007227,0.03,True,Active Continuous,2028
2167,0.0600,True,Active Continuous,2028
DUMMY_EX_335966_007196,0.04,True,Active Continuous,2028
4831,0.06,True,Active Continuous,2028
2509,0.06,True,Active Continuous,2028
DUMMY_EX_120114_007653,0.07,True,Active Continuous,2028
DUMMY_EX_700127_008126,0.05,True,Active Continuous,2028
DUMMY_EX_940900_006483,0.03,True,Active Continuous,2028
DUMMY_EX_598990_004211,0.03,True,Active Continuous,2028
DUMMY_EX_290391_007087,0.05,True,Active Continuous,2028
4236,0.06,True,Active Continuous,2028
DUMMY_EX_783973_008182,0.03,True,Active Continuous,2028
DUMMY_EX_250825_008238,0.03,True,Active Continuous,2028
1452,0.00,False,Active Continuous,2028
4195,0.0600,True,Active Continuous,2028
DUMMY_EX_388134_005761,0.06,True,Active Continuous,2028
4011,0.06,True,Active Continuous,2028
2898,0.06,True,Active Continuous,2028
DUMMY_EX_813640_005338,0.1,True,Active Continuous,2028
DUMMY_EX_871558_008017,0.03,True,Active Continuous,2028
DUMMY_EX_352253_003459,0.03,True,Active Continuous,2028
3170,0.06,True,Active Continuous,2028
DUMMY_EX_216297_005506,0.03,True,Active Continuous,2028
3577,0.0600,True,Active Continuous,2028
3316,0.06,True,Active Continuous,2028
DUMMY_EX_218297_006692,0.03,True,Active Continuous,2028
DUMMY_NH_419572_000574,0.05,True,Active Continuous,2028
DUMMY_EX_773825_005560,0.04,True,Active Continuous,2028
DUMMY_EX_727839_003117,0.01,True,Active Continuous,2028
DUMMY_EX_707475_002917,0.0600,True,Active Continuous,2028
DUMMY_EX_641463_008716,0.04,True,Active Continuous,2028
DUMMY_EX_546824_002495,0.03,True,Active Continuous,2028
4562,0.06,True,Active Continuous,2028
DUMMY_EX_748496_009633,0.03,True,Active Continuous,2028
3104,0.1,True,Active Continuous,2028
DUMMY_EX_731653_002673,0.1,True,Active Continuous,2028
DUMMY_EX_370366_008911,0.03,True,Active Continuous,2028
DUMMY_EX_220876_008848,0.03,True,Active Continuous,2028
DUMMY_EX_659109_005027,0.03,True,Active Continuous,2028
DUMMY_NH_291098_001064,0.04,True,Active Continuous,2028
DUMMY_EX_213059_009603,0.01,True,Active Continuous,2028
DUMMY_EX_856556_007891,0.03,True,Active Continuous,2028
931,0.06,True,Active Continuous,2028
2250,0.06,True,Active Continuous,2028
DUMMY_EX_664609_004280,0.06,True,Active Continuous,2028
4359,0.06,True,Active Continuous,2028
DUMMY_EX_997968_009806,0.03,True,Active Continuous,2028
1496,0.06,True,Active Continuous,2028
DUMMY_EX_397917_002712,0.04,True,Active Continuous,2028
2801,0.06,True,Active Continuous,2028
DUMMY_EX_479549_007079,0.06,True,Active Continuous,2028
DUMMY_EX_444586_003205,0.06,True,Active Continuous,2028
4852,0.06,True,Active Continuous,2028
DUMMY_EX_729417_006109,0.06,True,Active Continuous,2028
DUMMY_NH_670568_001100,0.03,True,Active Continuous,2028
1432,0.06,True,Active Continuous,2028
DUMMY_EX_845212_001914,0.03,True,Active Continuous,2028
DUMMY_EX_401567_005256,0.03,True,Active Continuous,2028
3322,0.06,True,Active Continuous,2028
DUMMY_EX_117216_009000,0.03,True,Active Continuous,2028
DUMMY_EX_559978_009160,0.03,True,Active Continuous,2028
DUMMY_EX_723065_008559,0.03,True,Active Continuous,2028
DUMMY_EX_963322_006059,0.02,True,Active Continuous,2028
67,0.03,True,Active Continuous,2028
3795,0.00,False,Active Continuous,2028
DUMMY_EX_130956_006081,0.06,True,Active Continuous,2028
DUMMY_EX_599056_005146,0.1,True,Active Continuous,2028
DUMMY_EX_159957_006871,0.1,True,Active Continuous,2028
4717,0.06,True,Active Continuous,2028
DUMMY_EX_465704_006801,0.03,True,Active Continuous,2028
52,0.0600,True,Active Continuous,2028
DUMMY_EX_867045_001649,0.07,True,Active Continuous,2028
DUMMY_EX_715264_009636,0.03,True,Active Continuous,2028
DUMMY_EX_611555_005462,0.05,True,Active Continuous,2028
DUMMY_EX_718438_003499,0.01,True,Active Continuous,2028
DUMMY_EX_532901_009690,0.1,True,Active Continuous,2028
696,0.06,True,Active Continuous,2028
DUMMY_EX_353573_001681,0.03,True,Active Continuous,2028
DUMMY_EX_647634_007692,0.03,True,Active Continuous,2028
1846,0.06,True,Active Continuous,2028
DUMMY_EX_504421_006369,0.04,True,Active Continuous,2028
DUMMY_EX_241984_008280,0.03,True,Active Continuous,2028
DUMMY_EX_197271_009719,0.01,True,Active Continuous,2028
DUMMY_EX_410939_005279,0.03,True,Active Continuous,2028
4310,0.0600,True,Active Continuous,2028
DUMMY_EX_909233_005845,0.01,True,Active Continuous,2028
DUMMY_EX_936328_008790,0.05,True,Active Continuous,2028
DUMMY_EX_531075_003457,0.06,True,Active Continuous,2028
DUMMY_EX_187062_009068,0.07,True,Active Continuous,2028
DUMMY_EX_540439_003659,0.07,True,Active Continuous,2028
DUMMY_EX_644026_006825,0.03,True,Active Continuous,2028
DUMMY_EX_819803_007326,0.02,True,Active Continuous,2028
5093,0.0600,True,Active Continuous,2028
2944,0.0600,True,Active Continuous,2028
DUMMY_EX_983026_005337,0.03,True,Active Continuous,2028
3521,0.1,True,Active Continuous,2028
DUMMY_EX_479829_009288,0.01,True,Active Continuous,2028
4229,0.03,True,Active Continuous,2028
4312,0.06,True,Active Continuous,2028
2186,0.1,True,Active Continuous,2028
DUMMY_EX_681624_009369,0.05,True,Active Continuous,2028
DUMMY_EX_492193_001552,0.03,True,Active Continuous,2028
DUMMY_EX_502089_007173,0.06,True,Active Continuous,2028
DUMMY_EX_959408_001617,0.03,True,Active Continuous,2028
DUMMY_EX_828071_003145,0.09,True,Active Continuous,2028
DUMMY_EX_234853_008461,0.03,True,Active Continuous,2028
4557,0.0600,True,Active Continuous,2028
4973,0.1,True,Active Continuous,2028
DUMMY_NH_231960_000170,0.03,True,Active Continuous,2028
DUMMY_EX_445027_003689,0.0600,True,Active Continuous,2028
44,0.06,True,Active Continuous,2028
DUMMY_EX_292652_003671,0.03,True,Active Continuous,2028
4902,0.06,True,Active Continuous,2028
329,0.06,True,Active Continuous,2028
DUMMY_EX_106543_004196,0.06,True,Active Continuous,2028
DUMMY_EX_741479_007100,0.04,True,Active Continuous,2028
DUMMY_EX_306772_005181,0.03,True,Active Continuous,2028
DUMMY_EX_190843_009361,0.05,True,Active Continuous,2028
DUMMY_EX_367799_007349,0.04,True,Active Continuous,2028
DUMMY_EX_557295_004034,0.04,True,Active Continuous,2028
4149,0.06,True,Active Continuous,2028
1142,0.06,True,Active Continuous,2028
DUMMY_EX_467580_005902,0.01,True,Active Continuous,2028
DUMMY_EX_793749_003210,0.01,True,Active Continuous,2028
DUMMY_EX_611860_005813,0.06,True,Active Continuous,2028
1655,0.06,True,Active Continuous,2028
DUMMY_NH_268966_000152,0.05,True,Active Continuous,2028
DUMMY_EX_466389_008041,0.06,True,Active Continuous,2028
1833,0.06,True,Active Continuous,2028
DUMMY_EX_418124_004444,0.04,True,Active Continuous,2028
3785,0.1,True,Active Continuous,2028
DUMMY_EX_432110_002230,0.03,True,Active Continuous,2028
208,0.06,True,Active Continuous,2028
4198,0.06,True,Active Continuous,2028
DUMMY_EX_965068_007348,0.04,True,Active Continuous,2028
DUMMY_EX_686879_004629,0.1,True,Active Continuous,2028
1622,0.06,True,Active Continuous,2028
DUMMY_EX_556143_005554,0.06,True,Active Continuous,2028
DUMMY_EX_251614_007022,0.04,True,Active Continuous,2028
DUMMY_EX_444193_007117,0.03,True,Active Continuous,2028
DUMMY_EX_294669_003826,0.03,True,Active Continuous,2028
1411,0.1,True,Active Continuous,2028
1992,0.06,True,Active Continuous,2028
2547,0.06,True,Active Continuous,2028
2653,0.06,True,Active Continuous,2028
DUMMY_EX_843077_004745,0.03,True,Active Continuous,2028
DUMMY_EX_642508_007618,0.07,True,Active Continuous,2028
92,0.1,True,Active Continuous,2028
DUMMY_EX_127935_006890,0.03,True,Active Continuous,2028
DUMMY_EX_298953_008373,0.04,True,Active Continuous,2028
DUMMY_EX_707152_007797,0.06,True,Active Continuous,2028
1393,0.1,True,Active Continuous,2028
DUMMY_EX_635086_008755,0.03,True,Active Continuous,2028
4366,0.06,True,Active Continuous,2028
DUMMY_NH_741160_000961,0.03,True,Active Continuous,2028
DUMMY_EX_217032_004814,0.01,True,Active Continuous,2028
DUMMY_EX_166222_009474,0.03,True,Active Continuous,2028
DUMMY_EX_550785_006187,0.1,True,Active Continuous,2028
DUMMY_EX_692636_003853,0.03,True,Active Continuous,2028
2836,0.06,True,Active Continuous,2028
DUMMY_NH_365467_000967,0.03,True,Active Continuous,2028
DUMMY_EX_814463_005003,0.1,True,Active Continuous,2028
DUMMY_EX_125092_009450,0.04,True,Active Continuous,2028
1794,0.0600,True,Active Continuous,2028
DUMMY_EX_566037_008538,0.03,True,Active Continuous,2028
662,0.0600,True,Active Continuous,2028
DUMMY_EX_961183_006588,0.04,True,Active Continuous,2028
DUMMY_EX_834117_004674,0.03,True,Active Continuous,2028
DUMMY_EX_362626_009087,0.03,True,Active Continuous,2028
DUMMY_EX_478851_003771,0.1,True,Active Continuous,2028
2753,0.1,True,Active Continuous,2028
DUMMY_EX_362604_002796,0.03,True,Active Continuous,2028
DUMMY_EX_700243_002081,0.04,True,Active Continuous,2028
2338,0.06,True,Active Continuous,2028
DUMMY_EX_145460_008198,0.04,True,Active Continuous,2028
DUMMY_EX_909030_004650,0.01,True,Active Continuous,2028
DUMMY_EX_488850_002697,0.03,True,Active Continuous,2028
DUMMY_EX_388433_008221,0.03,True,Active Continuous,2028
3143,0.06,True,Active Continuous,2028
DUMMY_EX_422240_007229,0.03,True,Active Continuous,2028
2392,0.0600,True,Active Continuous,2028
3606,0.06,True,Active Continuous,2028
DUMMY_EX_328342_004844,0.03,True,Active Continuous,2028
2173,0.06,True,Active Continuous,2028
DUMMY_EX_204000_007161,0.03,True,Active Continuous,2028
DUMMY_EX_474674_007480,0.03,True,Active Continuous,2028
DUMMY_EX_420320_002273,0.05,True,Active Continuous,2028
DUMMY_EX_241098_006164,0.0600,True,Active Continuous,2028
DUMMY_EX_562435_002554,0.03,True,Active Continuous,2028
DUMMY_EX_285490_004701,0.06,True,Active Continuous,2028
DUMMY_EX_357797_003144,0.03,True,Active Continuous,2028
DUMMY_EX_358133_008956,0.03,True,Active Continuous,2028
3750,0.06,True,Active Continuous,2028
DUMMY_EX_139278_005041,0.02,True,Active Continuous,2028
DUMMY_EX_242767_003636,0.1,True,Active Continuous,2028
DUMMY_EX_961378_009213,0.03,True,Active Continuous,2028
DUMMY_EX_787530_004002,0.03,True,Active Continuous,2028
2670,0.00,False,Active Continuous,2028
5040,0.06,True,Active Continuous,2028
DUMMY_NH_442548_000493,0.07,True,Active Continuous,2028
5086,0.06,True,Active Continuous,2028
2545,0.00,False,Active Continuous,2028
2457,0.06,True,Active Continuous,2028
2532,0.1,True,Active Continuous,2028
DUMMY_EX_647928_004419,0.1,True,Active Continuous,2028
DUMMY_EX_176789_007650,0.05,True,Active Continuous,2028
DUMMY_EX_309210_005503,0.06,True,Active Continuous,2028
3228,0.0600,True,Active Continuous,2028
DUMMY_EX_387303_007542,0.01,True,Active Continuous,2028
DUMMY_EX_252806_002145,0.03,True,Active Continuous,2028
DUMMY_EX_686471_002186,0.03,True,Active Continuous,2028
175,0.06,True,Active Continuous,2028
DUMMY_NH_626184_000806,0.1,True,Active Continuous,2028
DUMMY_EX_236612_004817,0.03,True,Active Continuous,2028
DUMMY_EX_384407_006595,0.03,True,Active Continuous,2028
DUMMY_EX_499967_007197,0.1,True,Active Continuous,2028
DUMMY_EX_123653_002839,0.03,True,Active Continuous,2028
DUMMY_EX_231970_008428,0.04,True,Active Continuous,2028
667,0.06,True,Active Continuous,2028
DUMMY_EX_495354_005229,0.1,True,Active Continuous,2028
2221,0.06,True,Active Continuous,2028
3154,0.06,True,Active Continuous,2028
DUMMY_EX_464557_002429,0.02,True,Active Continuous,2028
DUMMY_EX_128453_007844,0.03,True,Active Continuous,2028
DUMMY_EX_323149_003657,0.01,True,Active Continuous,2028
DUMMY_EX_832616_007876,0.08,True,Active Continuous,2028
DUMMY_EX_252233_002067,0.03,True,Active Continuous,2028
3020,0.0600,True,Active Continuous,2028
DUMMY_EX_293752_009425,0.06,True,Active Continuous,2028
DUMMY_EX_241949_006804,0.03,True,Active Continuous,2028
DUMMY_EX_898211_009739,0.06,True,Active Continuous,2028
159,0.06,True,Active Continuous,2028
1953,0.06,True,Active Continuous,2028
3048,0.06,True,Active Continuous,2028
3868,0.06,True,Active Continuous,2028
DUMMY_EX_889835_008888,0.06,True,Active Continuous,2028
DUMMY_EX_270999_003874,0.1,True,Active Continuous,2028
DUMMY_EX_479410_009297,0.04,True,Active Continuous,2028
DUMMY_EX_731725_002016,0.03,True,Active Continuous,2028
2455,0.06,True,Active Continuous,2028
DUMMY_EX_225105_004622,0.04,True,Active Continuous,2028
DUMMY_EX_158609_004010,0.05,True,Active Continuous,2028
2565,0.0600,True,Active Continuous,2028
DUMMY_NH_678865_001151,0.03,True,Active Continuous,2028
DUMMY_EX_786298_004127,0.04,True,Active Continuous,2028
DUMMY_EX_633156_007043,0.1,True,Active Continuous,2028
DUMMY_EX_562777_008169,0.05,True,Active Continuous,2028
DUMMY_EX_167046_009963,0.03,True,Active Continuous,2028
3229,0.0600,True,Active Continuous,2028
DUMMY_EX_357133_003329,0.06,True,Active Continuous,2028
3288,0.06,True,Active Continuous,2028
DUMMY_EX_271878_009616,0.06,True,Active Continuous,2028
DUMMY_EX_225608_004189,0.04,True,Active Continuous,2028
2260,0.06,True,Active Continuous,2028
4824,0.06,True,Active Continuous,2028
DUMMY_EX_790489_008516,0.01,True,Active Continuous,2028
DUMMY_EX_614919_005159,0.04,True,Active Continuous,2028
4386,0.06,True,Active Continuous,2028
1706,0.0600,True,Active Continuous,2028
DUMMY_EX_439644_007817,0.03,True,Active Continuous,2028
DUMMY_EX_727197_008078,0.1,True,Active Continuous,2028
2850,0.1,True,Active Continuous,2028
4996,0.06,True,Active Continuous,2028
DUMMY_EX_671893_008464,0.03,True,Active Continuous,2028
3496,0.06,True,Active Continuous,2028
3903,0.06,True,Active Continuous,2028
DUMMY_EX_151081_005064,0.05,True,Active Continuous,2028
DUMMY_EX_141873_006486,0.08,True,Active Continuous,2028
DUMMY_NH_114271_000849,0.05,True,Active Continuous,2028
1193,0.06,True,Active Continuous,2028
DUMMY_EX_371561_003525,0.04,True,Active Continuous,2028
DUMMY_EX_369269_006531,0.04,True,Active Continuous,2028
4325,0.06,True,Active Continuous,2028
DUMMY_EX_956989_008548,0.03,True,Active Continuous,2028
DUMMY_EX_705622_003697,0.05,True,Active Continuous,2028
2933,0.0600,True,Active Continuous,2028
DUMMY_EX_797055_006458,0.06,True,Active Continuous,2028
DUMMY_EX_526007_004415,0.06,True,Active Continuous,2028
DUMMY_EX_857662_002424,0.07,True,Active Continuous,2028
DUMMY_EX_968297_004851,0.04,True,Active Continuous,2028
DUMMY_EX_389359_002803,0.03,True,Active Continuous,2028
1100,0.06,True,Active Continuous,2028
2618,0.1,True,Active Continuous,2028
DUMMY_EX_953183_008836,0.03,True,Active Continuous,2028
DUMMY_EX_802270_009768,0.06,True,Active Continuous,2028
DUMMY_EX_505058_008616,0.05,True,Active Continuous,2028
DUMMY_EX_592365_008680,0.04,True,Active Continuous,2028
DUMMY_EX_296511_009187,0.1,True,Active Continuous,2028
DUMMY_EX_353428_004534,0.06,True,Active Continuous,2028
DUMMY_EX_916491_009135,0.03,True,Active Continuous,2028
2900,0.06,True,Active Continuous,2028
3702,0.06,True,Active Continuous,2028
DUMMY_EX_832692_005752,0.0600,True,Active Continuous,2028
4753,0.1,True,Active Continuous,2028
4978,0.0600,True,Active Continuous,2028
4349,0.0600,True,Active Continuous,2028
DUMMY_EX_864189_004672,0.06,True,Active Continuous,2028
DUMMY_EX_979208_009415,0.03,True,Active Continuous,2028
DUMMY_EX_930061_002924,0.03,True,Active Continuous,2028
5024,0.0600,True,Active Continuous,2028
DUMMY_EX_168821_004626,0.04,True,Active Continuous,2028
